OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
1,05000US02013,1166,-1,410,-1
2,05000US02016,1828,-1,1004,-1
3,05000US02020,19680,-1,7292,-1
4,05000US02050,6967,-1,2145,-1
5,05000US02060,573,-1,488,-1
6,05000US02068,390,-1,420,-1
7,05000US02070,1848,-1,928,-1
8,05000US02090,6302,-1,2455,-1
9,05000US02100,364,-1,225,-1
10,05000US02105,778,-1,582,-1
11,05000US02110,3599,-1,1519,-1
12,05000US02122,7745,-1,4713,-1
13,05000US02130,2278,-1,1030,-1
14,05000US02150,1457,-1,632,-1
15,05000US02164,884,-1,794,-1
16,05000US02170,13168,-1,6251,-1
17,05000US02180,4361,-1,1476,-1
18,05000US02185,2678,-1,743,-1
19,05000US02188,3596,-1,1041,-1
20,05000US02195,1129,-1,620,-1
21,05000US02198,2087,-1,1110,-1
22,05000US02220,1427,-1,635,-1
23,05000US02230,397,-1,285,-1
24,05000US02240,1171,-1,864,-1
25,05000US02261,1280,-1,1273,-1
26,05000US02270,4285,-1,1088,-1
27,05000US02275,645,-1,377,-1
28,05000US02282,341,-1,206,-1
29,05000US02290,2665,-1,1968,-1
30,05000US01001,3828,-1,1551,-1
31,05000US01003,10881,-1,5584,-1
32,05000US01005,3138,-1,1315,-1
33,05000US01007,1687,-1,670,-1
34,05000US01009,5106,-1,2159,-1
35,05000US01011,688,-1,320,-1
36,05000US01013,2276,-1,1100,-1
37,05000US01015,8813,-1,3908,-1
38,05000US01017,2773,-1,1397,-1
39,05000US01019,2401,-1,1180,-1
40,05000US01021,3190,-1,1370,-1
41,05000US01023,1603,-1,842,-1
42,05000US01025,2114,-1,1131,-1
43,05000US01027,1179,-1,570,-1
44,05000US01029,1451,-1,662,-1
45,05000US01031,7127,-1,3321,-1
46,05000US01033,4370,-1,2051,-1
47,05000US01035,1112,-1,637,-1
48,05000US01037,1010,-1,577,-1
49,05000US01039,4394,-1,2186,-1
50,05000US01041,1785,-1,899,-1
51,05000US01043,6496,-1,2958,-1
52,05000US01045,5196,-1,2400,-1
53,05000US01047,3195,-1,1576,-1
54,05000US01049,6156,-1,2854,-1
55,05000US01051,6413,-1,2397,-1
56,05000US01053,3275,-1,1408,-1
57,05000US01055,8553,-1,3912,-1
58,05000US01057,1668,-1,788,-1
59,05000US01059,2456,-1,1107,-1
60,05000US01061,3162,-1,1473,-1
61,05000US01063,807,-1,498,-1
62,05000US01065,1641,-1,835,-1
63,05000US01067,1635,-1,832,-1
64,05000US01069,26189,-1,12313,-1
65,05000US01071,5133,-1,2509,-1
66,05000US01073,47298,-1,21392,-1
67,05000US01075,1570,-1,749,-1
68,05000US01077,7129,-1,3368,-1
69,05000US01079,2921,-1,1327,-1
70,05000US01081,9999,-1,4121,-1
71,05000US01083,6176,-1,2439,-1
72,05000US01085,1476,-1,707,-1
73,05000US01087,2643,-1,1176,-1
74,05000US01089,24350,-1,10696,-1
75,05000US01091,2016,-1,974,-1
76,05000US01093,2744,-1,1255,-1
77,05000US01095,12188,-1,5467,-1
78,05000US01097,29806,-1,13215,-1
79,05000US01099,1804,-1,1043,-1
80,05000US01101,16799,-1,7158,-1
81,05000US01103,8773,-1,3793,-1
82,05000US01105,804,-1,358,-1
83,05000US01107,2120,-1,1048,-1
84,05000US01109,3910,-1,1889,-1
85,05000US01111,1981,-1,976,-1
86,05000US01113,3680,-1,1702,-1
87,05000US01115,5266,-1,2117,-1
88,05000US01117,15259,-1,6241,-1
89,05000US01119,1232,-1,643,-1
90,05000US01121,6243,-1,2718,-1
91,05000US01123,3338,-1,1681,-1
92,05000US01125,14561,-1,6169,-1
93,05000US01127,5894,-1,2700,-1
94,05000US01129,1564,-1,781,-1
95,05000US01131,1124,-1,626,-1
96,05000US01133,2175,-1,1159,-1
97,05000US05001,2036,-1,1045,-1
98,05000US05003,2152,-1,982,-1
99,05000US05005,3568,-1,1874,-1
100,05000US05007,16803,-1,6796,-1
101,05000US05009,3491,-1,1607,-1
102,05000US05011,1157,-1,570,-1
103,05000US05013,698,-1,376,-1
104,05000US05015,2173,-1,1053,-1
105,05000US05017,1215,-1,553,-1
106,05000US05019,2369,-1,940,-1
107,05000US05021,2130,-1,1070,-1
108,05000US05023,2244,-1,1359,-1
109,05000US05025,1096,-1,510,-1
110,05000US05027,2090,-1,894,-1
111,05000US05029,2343,-1,1086,-1
112,05000US05031,7342,-1,3017,-1
113,05000US05033,4540,-1,1899,-1
114,05000US05035,4591,-1,1998,-1
115,05000US05037,1733,-1,766,-1
116,05000US05039,915,-1,471,-1
117,05000US05041,1336,-1,693,-1
118,05000US05043,1538,-1,664,-1
119,05000US05045,9434,-1,3695,-1
120,05000US05047,1664,-1,709,-1
121,05000US05049,1294,-1,637,-1
122,05000US05051,6150,-1,3046,-1
123,05000US05053,1904,-1,808,-1
124,05000US05055,3391,-1,1410,-1
125,05000US05057,1826,-1,910,-1
126,05000US05059,3008,-1,1308,-1
127,05000US05061,1351,-1,633,-1
128,05000US05063,3161,-1,1352,-1
129,05000US05065,1614,-1,869,-1
130,05000US05067,2527,-1,991,-1
131,05000US05069,6558,-1,2722,-1
132,05000US05071,2577,-1,1112,-1
133,05000US05073,1045,-1,615,-1
134,05000US05075,2489,-1,1154,-1
135,05000US05077,1206,-1,507,-1
136,05000US05079,1593,-1,542,-1
137,05000US05081,1206,-1,613,-1
138,05000US05083,2617,-1,1146,-1
139,05000US05085,5357,-1,2159,-1
140,05000US05087,1467,-1,674,-1
141,05000US05089,1645,-1,873,-1
142,05000US05091,3301,-1,1419,-1
143,05000US05093,4348,-1,1938,-1
144,05000US05095,1022,-1,565,-1
145,05000US05097,1131,-1,625,-1
146,05000US05099,938,-1,486,-1
147,05000US05101,983,-1,557,-1
148,05000US05103,2322,-1,1124,-1
149,05000US05105,1217,-1,585,-1
150,05000US05107,1773,-1,866,-1
151,05000US05109,1538,-1,784,-1
152,05000US05111,2644,-1,1227,-1
153,05000US05113,2110,-1,1002,-1
154,05000US05115,4975,-1,1965,-1
155,05000US05117,1331,-1,634,-1
156,05000US05119,23976,-1,11365,-1
157,05000US05121,1764,-1,804,-1
158,05000US05123,2575,-1,1073,-1
159,05000US05125,7639,-1,3181,-1
160,05000US05127,1042,-1,481,-1
161,05000US05129,918,-1,566,-1
162,05000US05131,8759,-1,3837,-1
163,05000US05133,1582,-1,687,-1
164,05000US05135,2037,-1,1122,-1
165,05000US05137,918,-1,482,-1
166,05000US05139,3883,-1,1839,-1
167,05000US05141,1675,-1,959,-1
168,05000US05143,13994,-1,5515,-1
169,05000US05145,6407,-1,2643,-1
170,05000US05147,978,-1,552,-1
171,05000US05149,1967,-1,959,-1
172,05000US04001,11246,-1,6719,-1
173,05000US04003,10371,-1,4516,-1
174,05000US04005,12421,-1,5617,-1
175,05000US04007,3817,-1,2177,-1
176,05000US04009,3688,-1,1256,-1
177,05000US04011,1085,-1,497,-1
178,05000US04012,1948,-1,1262,-1
179,05000US04013,261143,-1,109382,-1
180,05000US04015,12684,-1,6505,-1
181,05000US04017,11994,-1,6018,-1
182,05000US04019,70736,-1,30937,-1
183,05000US04021,23634,-1,9198,-1
184,05000US04023,3128,-1,1281,-1
185,05000US04025,12392,-1,6383,-1
186,05000US04027,14003,-1,5746,-1
187,05000US06001,118415,-1,45015,-1
188,05000US06003,280,-1,324,-1
189,05000US06005,3142,-1,1246,-1
190,05000US06007,17095,-1,7306,-1
191,05000US06009,2568,-1,1583,-1
192,05000US06011,1963,-1,801,-1
193,05000US06013,70877,-1,26909,-1
194,05000US06015,2586,-1,892,-1
195,05000US06017,12062,-1,6089,-1
196,05000US06019,66547,-1,23143,-1
197,05000US06021,2603,-1,1078,-1
198,05000US06023,11532,-1,5475,-1
199,05000US06025,12509,-1,3901,-1
200,05000US06027,2465,-1,1236,-1
201,05000US06029,58350,-1,19107,-1
202,05000US06031,13313,-1,3372,-1
203,05000US06033,4038,-1,2061,-1
204,05000US06035,4550,-1,1353,-1
205,05000US06037,751076,-1,266038,-1
206,05000US06039,10180,-1,3143,-1
207,05000US06041,18102,-1,7681,-1
208,05000US06043,1315,-1,675,-1
209,05000US06045,6649,-1,3054,-1
210,05000US06047,18211,-1,6155,-1
211,05000US06049,930,-1,495,-1
212,05000US06051,731,-1,649,-1
213,05000US06053,32040,-1,10776,-1
214,05000US06055,11853,-1,4747,-1
215,05000US06057,6744,-1,3354,-1
216,05000US06059,220309,-1,76989,-1
217,05000US06061,25344,-1,11336,-1
218,05000US06063,1562,-1,1178,-1
219,05000US06065,159055,-1,61166,-1
220,05000US06067,103855,-1,40229,-1
221,05000US06069,4764,-1,1741,-1
222,05000US06071,126003,-1,44506,-1
223,05000US06073,220765,-1,82464,-1
224,05000US06075,55371,-1,24847,-1
225,05000US06077,49265,-1,17096,-1
226,05000US06079,18960,-1,7699,-1
227,05000US06081,54369,-1,20728,-1
228,05000US06083,31973,-1,11648,-1
229,05000US06085,138321,-1,48409,-1
230,05000US06087,19530,-1,7464,-1
231,05000US06089,14438,-1,6400,-1
232,05000US06091,298,-1,192,-1
233,05000US06093,6465,-1,3389,-1
234,05000US06095,30450,-1,11212,-1
235,05000US06097,34930,-1,15151,-1
236,05000US06099,35973,-1,12698,-1
237,05000US06101,7893,-1,2934,-1
238,05000US06103,5305,-1,2403,-1
239,05000US06105,1310,-1,1005,-1
240,05000US06107,35437,-1,11578,-1
241,05000US06109,3952,-1,1863,-1
242,05000US06111,61589,-1,21642,-1
243,05000US06113,14464,-1,5334,-1
244,05000US06115,5231,-1,1912,-1
245,05000US08001,30760,-1,11497,-1
246,05000US08003,1414,-1,564,-1
247,05000US08005,47037,-1,19150,-1
248,05000US08007,1242,-1,803,-1
249,05000US08009,941,-1,545,-1
250,05000US08011,1014,-1,346,-1
251,05000US08013,23935,-1,9840,-1
252,05000US08014,4666,-1,1870,-1
253,05000US08015,1715,-1,834,-1
254,05000US08017,576,-1,266,-1
255,05000US08019,915,-1,559,-1
256,05000US08021,1556,-1,758,-1
257,05000US08023,463,-1,376,-1
258,05000US08025,878,-1,330,-1
259,05000US08027,427,-1,331,-1
260,05000US08029,2906,-1,1272,-1
261,05000US08031,43833,-1,20098,-1
262,05000US08033,346,-1,260,-1
263,05000US08035,21116,-1,7914,-1
264,05000US08037,2561,-1,1732,-1
265,05000US08039,2557,-1,1066,-1
266,05000US08041,45819,-1,17987,-1
267,05000US08043,4766,-1,1718,-1
268,05000US08045,3645,-1,1485,-1
269,05000US08047,397,-1,230,-1
270,05000US08049,1130,-1,1244,-1
271,05000US08051,1433,-1,1066,-1
272,05000US08053,218,-1,323,-1
273,05000US08055,688,-1,512,-1
274,05000US08057,308,-1,230,-1
275,05000US08059,45757,-1,19261,-1
276,05000US08061,471,-1,238,-1
277,05000US08063,1503,-1,665,-1
278,05000US08065,421,-1,229,-1
279,05000US08067,5780,-1,2629,-1
280,05000US08069,22691,-1,9609,-1
281,05000US08071,2100,-1,1151,-1
282,05000US08073,1212,-1,509,-1
283,05000US08075,2385,-1,1025,-1
284,05000US08077,9969,-1,4310,-1
285,05000US08079,212,-1,269,-1
286,05000US08081,1218,-1,570,-1
287,05000US08083,2195,-1,1054,-1
288,05000US08085,3219,-1,1457,-1
289,05000US08087,3026,-1,1212,-1
290,05000US08089,2283,-1,1052,-1
291,05000US08091,685,-1,439,-1
292,05000US08093,1189,-1,855,-1
293,05000US08095,789,-1,350,-1
294,05000US08097,971,-1,660,-1
295,05000US08099,1641,-1,758,-1
296,05000US08101,13767,-1,5937,-1
297,05000US08103,884,-1,374,-1
298,05000US08105,1347,-1,747,-1
299,05000US08107,2224,-1,1266,-1
300,05000US08109,862,-1,562,-1
301,05000US08111,124,-1,149,-1
302,05000US08113,931,-1,811,-1
303,05000US08115,730,-1,377,-1
304,05000US08117,1330,-1,1489,-1
305,05000US08119,1787,-1,941,-1
306,05000US08121,1308,-1,602,-1
307,05000US08123,22457,-1,8489,-1
308,05000US08125,1100,-1,511,-1
309,05000US09001,72449,-1,28060,-1
310,05000US09003,71530,-1,29001,-1
311,05000US09005,17181,-1,7795,-1
312,05000US09007,12640,-1,5277,-1
313,05000US09009,62205,-1,25563,-1
314,05000US09011,23018,-1,9575,-1
315,05000US09013,12148,-1,4111,-1
316,05000US09015,9823,-1,3850,-1
317,05000US11001,48134,-1,22188,-1
318,05000US10001,13522,-1,5383,-1
319,05000US10003,43796,-1,17152,-1
320,05000US10005,21006,-1,12566,-1
321,05000US12001,16788,-1,7128,-1
322,05000US12003,1874,-1,578,-1
323,05000US12005,11407,-1,6072,-1
324,05000US12007,2310,-1,771,-1
325,05000US12009,33570,-1,16265,-1
326,05000US12011,103914,-1,47467,-1
327,05000US12013,1552,-1,536,-1
328,05000US12015,10130,-1,5596,-1
329,05000US12017,8002,-1,4128,-1
330,05000US12019,10156,-1,4174,-1
331,05000US12021,18928,-1,10939,-1
332,05000US12023,4226,-1,1658,-1
333,05000US12027,2661,-1,1008,-1
334,05000US12029,1213,-1,652,-1
335,05000US12031,51477,-1,23268,-1
336,05000US12033,20123,-1,8914,-1
337,05000US12035,5490,-1,2782,-1
338,05000US12037,1283,-1,699,-1
339,05000US12039,3648,-1,1452,-1
340,05000US12041,1737,-1,667,-1
341,05000US12043,1089,-1,564,-1
342,05000US12045,1539,-1,653,-1
343,05000US12047,1794,-1,570,-1
344,05000US12049,2045,-1,702,-1
345,05000US12051,2050,-1,774,-1
346,05000US12053,11590,-1,5510,-1
347,05000US12055,6137,-1,3295,-1
348,05000US12057,85177,-1,36596,-1
349,05000US12059,1955,-1,809,-1
350,05000US12061,8229,-1,4452,-1
351,05000US12063,5123,-1,1977,-1
352,05000US12065,1436,-1,531,-1
353,05000US12067,849,-1,267,-1
354,05000US12069,16853,-1,7967,-1
355,05000US12071,40869,-1,22650,-1
356,05000US12073,18394,-1,7804,-1
357,05000US12075,3357,-1,1752,-1
358,05000US12077,1017,-1,369,-1
359,05000US12079,1891,-1,745,-1
360,05000US12081,21572,-1,11052,-1
361,05000US12083,18354,-1,8559,-1
362,05000US12085,9885,-1,4986,-1
363,05000US12086,147187,-1,59269,-1
364,05000US12087,5556,-1,3889,-1
365,05000US12089,4534,-1,2108,-1
366,05000US12091,13108,-1,6134,-1
367,05000US12093,2834,-1,1205,-1
368,05000US12095,66791,-1,28222,-1
369,05000US12097,13083,-1,5844,-1
370,05000US12099,91339,-1,45245,-1
371,05000US12101,33234,-1,15837,-1
372,05000US12103,65484,-1,34228,-1
373,05000US12105,41620,-1,18554,-1
374,05000US12107,4947,-1,2533,-1
375,05000US12109,11541,-1,5173,-1
376,05000US12111,13387,-1,6610,-1
377,05000US12113,9526,-1,3726,-1
378,05000US12115,25806,-1,14517,-1
379,05000US12117,25150,-1,11430,-1
380,05000US12119,6385,-1,3042,-1
381,05000US12121,2450,-1,1028,-1
382,05000US12123,1598,-1,526,-1
383,05000US12125,2060,-1,484,-1
384,05000US12127,31308,-1,15601,-1
385,05000US12129,2057,-1,674,-1
386,05000US12131,3761,-1,2088,-1
387,05000US12133,2479,-1,960,-1
388,05000US13001,1421,-1,650,-1
389,05000US13003,904,-1,433,-1
390,05000US13005,866,-1,360,-1
391,05000US13007,364,-1,180,-1
392,05000US13009,2990,-1,1203,-1
393,05000US13011,1767,-1,745,-1
394,05000US13013,5219,-1,2029,-1
395,05000US13015,5560,-1,2233,-1
396,05000US13017,1291,-1,578,-1
397,05000US13019,1605,-1,743,-1
398,05000US13021,11360,-1,5038,-1
399,05000US13023,1040,-1,396,-1
400,05000US13025,1024,-1,479,-1
401,05000US13027,1290,-1,593,-1
402,05000US13029,2036,-1,801,-1
403,05000US13031,4819,-1,1833,-1
404,05000US13033,2028,-1,912,-1
405,05000US13035,1697,-1,584,-1
406,05000US13037,1022,-1,349,-1
407,05000US13039,3470,-1,1334,-1
408,05000US13043,999,-1,416,-1
409,05000US13045,6673,-1,2598,-1
410,05000US13047,3520,-1,1425,-1
411,05000US13049,972,-1,363,-1
412,05000US13051,19438,-1,8669,-1
413,05000US13053,1368,-1,316,-1
414,05000US13055,2605,-1,1009,-1
415,05000US13057,11282,-1,4283,-1
416,05000US13059,8525,-1,3726,-1
417,05000US13061,460,-1,237,-1
418,05000US13063,14158,-1,5952,-1
419,05000US13065,714,-1,340,-1
420,05000US13067,40699,-1,16406,-1
421,05000US13069,3180,-1,1172,-1
422,05000US13071,3243,-1,1336,-1
423,05000US13073,7129,-1,2861,-1
424,05000US13075,1544,-1,681,-1
425,05000US13077,7664,-1,2948,-1
426,05000US13079,940,-1,409,-1
427,05000US13081,1493,-1,647,-1
428,05000US13083,1451,-1,575,-1
429,05000US13085,1333,-1,591,-1
430,05000US13087,2315,-1,956,-1
431,05000US13089,43564,-1,18962,-1
432,05000US13091,2109,-1,871,-1
433,05000US13093,1619,-1,555,-1
434,05000US13095,7302,-1,3096,-1
435,05000US13097,6826,-1,2581,-1
436,05000US13099,1131,-1,533,-1
437,05000US13101,448,-1,190,-1
438,05000US13103,3637,-1,1417,-1
439,05000US13105,1593,-1,718,-1
440,05000US13107,2228,-1,955,-1
441,05000US13109,1204,-1,510,-1
442,05000US13111,1754,-1,1038,-1
443,05000US13113,7657,-1,2914,-1
444,05000US13115,6667,-1,2739,-1
445,05000US13117,13052,-1,4758,-1
446,05000US13119,2026,-1,942,-1
447,05000US13121,55833,-1,26136,-1
448,05000US13123,2029,-1,1096,-1
449,05000US13125,536,-1,261,-1
450,05000US13127,4646,-1,2248,-1
451,05000US13129,3532,-1,1451,-1
452,05000US13131,1968,-1,853,-1
453,05000US13133,1944,-1,999,-1
454,05000US13135,41367,-1,15331,-1
455,05000US13137,3762,-1,1539,-1
456,05000US13139,11732,-1,4510,-1
457,05000US13141,838,-1,441,-1
458,05000US13143,1904,-1,774,-1
459,05000US13145,2250,-1,965,-1
460,05000US13147,1762,-1,789,-1
461,05000US13149,1378,-1,604,-1
462,05000US13151,9359,-1,3581,-1
463,05000US13153,7782,-1,3132,-1
464,05000US13155,753,-1,309,-1
465,05000US13157,4910,-1,1919,-1
466,05000US13159,1208,-1,522,-1
467,05000US13161,881,-1,386,-1
468,05000US13163,1784,-1,800,-1
469,05000US13165,489,-1,250,-1
470,05000US13167,1084,-1,442,-1
471,05000US13169,1967,-1,791,-1
472,05000US13171,1369,-1,525,-1
473,05000US13173,592,-1,248,-1
474,05000US13175,4471,-1,2005,-1
475,05000US13177,2100,-1,728,-1
476,05000US13179,5059,-1,1995,-1
477,05000US13181,851,-1,451,-1
478,05000US13183,768,-1,312,-1
479,05000US13185,8723,-1,3509,-1
480,05000US13187,1533,-1,586,-1
481,05000US13189,1601,-1,680,-1
482,05000US13191,644,-1,439,-1
483,05000US13193,1511,-1,552,-1
484,05000US13195,2394,-1,1061,-1
485,05000US13197,656,-1,312,-1
486,05000US13199,1845,-1,869,-1
487,05000US13201,689,-1,325,-1
488,05000US13205,2042,-1,710,-1
489,05000US13207,1828,-1,665,-1
490,05000US13209,1239,-1,560,-1
491,05000US13211,1655,-1,693,-1
492,05000US13213,2773,-1,1121,-1
493,05000US13215,14907,-1,6193,-1
494,05000US13217,5569,-1,2110,-1
495,05000US13219,3311,-1,1248,-1
496,05000US13221,1416,-1,658,-1
497,05000US13223,7015,-1,2557,-1
498,05000US13225,1925,-1,750,-1
499,05000US13227,2092,-1,915,-1
500,05000US13229,1459,-1,629,-1
501,05000US13231,1986,-1,787,-1
502,05000US13233,2405,-1,1007,-1
503,05000US13235,948,-1,325,-1
504,05000US13237,1170,-1,623,-1
505,05000US13239,284,-1,197,-1
506,05000US13241,1628,-1,1145,-1
507,05000US13243,516,-1,235,-1
508,05000US13245,13129,-1,5552,-1
509,05000US13247,5059,-1,2019,-1
510,05000US13249,622,-1,284,-1
511,05000US13251,1546,-1,764,-1
512,05000US13253,955,-1,458,-1
513,05000US13255,3866,-1,1608,-1
514,05000US13257,1560,-1,722,-1
515,05000US13259,678,-1,300,-1
516,05000US13261,2443,-1,1039,-1
517,05000US13263,781,-1,408,-1
518,05000US13265,371,-1,215,-1
519,05000US13267,2681,-1,770,-1
520,05000US13269,952,-1,416,-1
521,05000US13271,1567,-1,589,-1
522,05000US13273,1081,-1,483,-1
523,05000US13275,3567,-1,1642,-1
524,05000US13277,2842,-1,1177,-1
525,05000US13279,1795,-1,777,-1
526,05000US13281,1101,-1,682,-1
527,05000US13283,582,-1,266,-1
528,05000US13285,4946,-1,1977,-1
529,05000US13287,689,-1,306,-1
530,05000US13289,770,-1,404,-1
531,05000US13291,1142,-1,680,-1
532,05000US13293,2156,-1,932,-1
533,05000US13295,4552,-1,1862,-1
534,05000US13297,5310,-1,2081,-1
535,05000US13299,2791,-1,1081,-1
536,05000US13301,698,-1,396,-1
537,05000US13303,2362,-1,990,-1
538,05000US13305,2462,-1,985,-1
539,05000US13307,287,-1,144,-1
540,05000US13309,979,-1,267,-1
541,05000US13311,1476,-1,820,-1
542,05000US13313,6621,-1,2529,-1
543,05000US13315,1427,-1,536,-1
544,05000US13317,981,-1,491,-1
545,05000US13319,1347,-1,677,-1
546,05000US13321,1798,-1,793,-1
547,05000US15001,15534,-1,6945,-1
548,05000US15003,87403,-1,29721,-1
549,05000US15005,37,-1,45,-1
550,05000US15007,7076,-1,3167,-1
551,05000US15009,13476,-1,5833,-1
552,05000US19001,1694,-1,806,-1
553,05000US19003,1016,-1,458,-1
554,05000US19005,2071,-1,1054,-1
555,05000US19007,2193,-1,1090,-1
556,05000US19009,1436,-1,682,-1
557,05000US19011,4391,-1,1808,-1
558,05000US19013,12912,-1,5436,-1
559,05000US19015,3096,-1,1338,-1
560,05000US19017,3986,-1,1627,-1
561,05000US19019,3548,-1,1478,-1
562,05000US19021,3433,-1,1411,-1
563,05000US19023,3251,-1,1426,-1
564,05000US19025,2312,-1,1137,-1
565,05000US19027,3584,-1,1596,-1
566,05000US19029,2317,-1,1092,-1
567,05000US19031,3018,-1,1303,-1
568,05000US19033,4768,-1,2234,-1
569,05000US19035,2038,-1,934,-1
570,05000US19037,2224,-1,980,-1
571,05000US19039,1197,-1,510,-1
572,05000US19041,2295,-1,1027,-1
573,05000US19043,3785,-1,1782,-1
574,05000US19045,5544,-1,2423,-1
575,05000US19047,2838,-1,1267,-1
576,05000US19049,6830,-1,2757,-1
577,05000US19051,1200,-1,499,-1
578,05000US19053,1742,-1,752,-1
579,05000US19055,2581,-1,1148,-1
580,05000US19057,4180,-1,1880,-1
581,05000US19059,2654,-1,1765,-1
582,05000US19061,11566,-1,4519,-1
583,05000US19063,1625,-1,713,-1
584,05000US19065,3806,-1,1707,-1
585,05000US19067,2384,-1,1056,-1
586,05000US19069,1737,-1,797,-1
587,05000US19071,1847,-1,826,-1
588,05000US19073,1842,-1,855,-1
589,05000US19075,2656,-1,1176,-1
590,05000US19077,2415,-1,1162,-1
591,05000US19079,2438,-1,1153,-1
592,05000US19081,2045,-1,981,-1
593,05000US19083,3152,-1,1450,-1
594,05000US19085,3127,-1,1384,-1
595,05000US19087,2931,-1,1262,-1
596,05000US19089,1489,-1,696,-1
597,05000US19091,2044,-1,970,-1
598,05000US19093,1784,-1,780,-1
599,05000US19095,2312,-1,968,-1
600,05000US19097,3389,-1,1517,-1
601,05000US19099,5026,-1,2058,-1
602,05000US19101,1849,-1,777,-1
603,05000US19103,11294,-1,4467,-1
604,05000US19105,2930,-1,1208,-1
605,05000US19107,2583,-1,1161,-1
606,05000US19109,3242,-1,1544,-1
607,05000US19111,4100,-1,1859,-1
608,05000US19113,18462,-1,7641,-1
609,05000US19115,2195,-1,937,-1
610,05000US19117,1434,-1,650,-1
611,05000US19119,2589,-1,1065,-1
612,05000US19121,2087,-1,829,-1
613,05000US19123,3216,-1,1346,-1
614,05000US19125,3864,-1,1564,-1
615,05000US19127,4984,-1,2108,-1
616,05000US19129,2256,-1,972,-1
617,05000US19131,1736,-1,783,-1
618,05000US19133,1923,-1,965,-1
619,05000US19135,909,-1,420,-1
620,05000US19137,1886,-1,817,-1
621,05000US19139,4245,-1,1754,-1
622,05000US19141,2471,-1,1149,-1
623,05000US19143,1267,-1,585,-1
624,05000US19145,2621,-1,1092,-1
625,05000US19147,1945,-1,916,-1
626,05000US19149,3731,-1,1549,-1
627,05000US19151,1788,-1,884,-1
628,05000US19153,33716,-1,13648,-1
629,05000US19155,11104,-1,4710,-1
630,05000US19157,2842,-1,1173,-1
631,05000US19159,1356,-1,634,-1
632,05000US19161,2507,-1,1222,-1
633,05000US19163,15716,-1,6720,-1
634,05000US19165,2454,-1,1094,-1
635,05000US19167,4795,-1,1712,-1
636,05000US19169,9716,-1,3708,-1
637,05000US19171,3628,-1,1550,-1
638,05000US19173,1825,-1,847,-1
639,05000US19175,1754,-1,797,-1
640,05000US19177,1774,-1,833,-1
641,05000US19179,3919,-1,1676,-1
642,05000US19181,5757,-1,2225,-1
643,05000US19183,2995,-1,1277,-1
644,05000US19185,1565,-1,767,-1
645,05000US19187,5089,-1,2210,-1
646,05000US19189,1800,-1,807,-1
647,05000US19191,3464,-1,1391,-1
648,05000US19193,10034,-1,4187,-1
649,05000US19195,1711,-1,781,-1
650,05000US19197,1945,-1,934,-1
651,05000US16001,23965,-1,9272,-1
652,05000US16003,663,-1,446,-1
653,05000US16005,7527,-1,2912,-1
654,05000US16007,1139,-1,591,-1
655,05000US16009,1742,-1,905,-1
656,05000US16011,3982,-1,1410,-1
657,05000US16013,1680,-1,1078,-1
658,05000US16015,905,-1,547,-1
659,05000US16017,3501,-1,1888,-1
660,05000US16019,8878,-1,3388,-1
661,05000US16021,906,-1,412,-1
662,05000US16023,525,-1,253,-1
663,05000US16025,201,-1,162,-1
664,05000US16027,12493,-1,4534,-1
665,05000US16029,1123,-1,475,-1
666,05000US16031,2598,-1,950,-1
667,05000US16033,127,-1,105,-1
668,05000US16035,1482,-1,728,-1
669,05000US16037,555,-1,365,-1
670,05000US16039,2022,-1,899,-1
671,05000US16041,1717,-1,590,-1
672,05000US16043,1764,-1,977,-1
673,05000US16045,1100,-1,452,-1
674,05000US16047,1424,-1,596,-1
675,05000US16049,2291,-1,1168,-1
676,05000US16051,2787,-1,935,-1
677,05000US16053,1906,-1,730,-1
678,05000US16055,9985,-1,4649,-1
679,05000US16057,4428,-1,1682,-1
680,05000US16059,874,-1,453,-1
681,05000US16061,1359,-1,660,-1
682,05000US16063,1142,-1,432,-1
683,05000US16065,3163,-1,979,-1
684,05000US16067,1906,-1,791,-1
685,05000US16069,4183,-1,1778,-1
686,05000US16071,654,-1,271,-1
687,05000US16073,1401,-1,621,-1
688,05000US16075,1652,-1,655,-1
689,05000US16077,729,-1,296,-1
690,05000US16079,1944,-1,1066,-1
691,05000US16081,851,-1,425,-1
692,05000US16083,6297,-1,2427,-1
693,05000US16085,634,-1,737,-1
694,05000US16087,1167,-1,558,-1
695,05000US17001,7115,-1,3153,-1
696,05000US17003,1141,-1,600,-1
697,05000US17005,2226,-1,911,-1
698,05000US17007,3401,-1,1277,-1
699,05000US17009,879,-1,340,-1
700,05000US17011,6641,-1,2933,-1
701,05000US17013,1069,-1,571,-1
702,05000US17015,2804,-1,1334,-1
703,05000US17017,2193,-1,988,-1
704,05000US17019,18598,-1,7549,-1
705,05000US17021,4942,-1,2104,-1
706,05000US17023,1879,-1,856,-1
707,05000US17025,1687,-1,770,-1
708,05000US17027,5975,-1,2285,-1
709,05000US17029,4972,-1,2019,-1
710,05000US17031,380191,-1,159863,-1
711,05000US17033,2965,-1,1230,-1
712,05000US17035,1581,-1,716,-1
713,05000US17037,9704,-1,3635,-1
714,05000US17039,2195,-1,1008,-1
715,05000US17041,2964,-1,1248,-1
716,05000US17043,74451,-1,28239,-1
717,05000US17045,2640,-1,1196,-1
718,05000US17047,1268,-1,610,-1
