OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
2097,05000US39107,4549,-1,1824,-1
2098,05000US39109,8639,-1,3603,-1
2099,05000US39111,2093,-1,971,-1
2100,05000US39113,42423,-1,18966,-1
2101,05000US39115,1908,-1,887,-1
2102,05000US39117,2798,-1,1099,-1
2103,05000US39119,8116,-1,3366,-1
2104,05000US39121,1702,-1,640,-1
2105,05000US39123,4560,-1,2761,-1
2106,05000US39125,2753,-1,1190,-1
2107,05000US39127,3647,-1,1538,-1
2108,05000US39129,5385,-1,1945,-1
2109,05000US39131,2277,-1,944,-1
2110,05000US39133,12980,-1,5143,-1
2111,05000US39135,5153,-1,2129,-1
2112,05000US39137,5178,-1,2047,-1
2113,05000US39139,10095,-1,4194,-1
2114,05000US39141,6741,-1,2571,-1
2115,05000US39143,5974,-1,2520,-1
2116,05000US39145,6377,-1,2689,-1
2117,05000US39147,6583,-1,2603,-1
2118,05000US39149,5853,-1,2253,-1
2119,05000US39151,30428,-1,12799,-1
2120,05000US39153,41455,-1,18028,-1
2121,05000US39155,17653,-1,7641,-1
2122,05000US39157,9010,-1,3812,-1
2123,05000US39159,4339,-1,1501,-1
2124,05000US39161,3399,-1,1484,-1
2125,05000US39163,1377,-1,657,-1
2126,05000US39165,15117,-1,5579,-1
2127,05000US39167,5815,-1,2556,-1
2128,05000US39169,12469,-1,4710,-1
2129,05000US39171,4436,-1,1849,-1
2130,05000US39173,12336,-1,4897,-1
2131,05000US39175,2620,-1,1108,-1
2132,05000US40001,4039,-1,1682,-1
2133,05000US40003,1420,-1,676,-1
2134,05000US40005,3106,-1,1385,-1
2135,05000US40007,1090,-1,558,-1
2136,05000US40009,1701,-1,726,-1
2137,05000US40011,1821,-1,786,-1
2138,05000US40013,5035,-1,2369,-1
2139,05000US40015,5190,-1,2560,-1
2140,05000US40017,10389,-1,4174,-1
2141,05000US40019,4841,-1,2370,-1
2142,05000US40021,5180,-1,2434,-1
2143,05000US40023,2440,-1,1333,-1
2144,05000US40025,608,-1,338,-1
2145,05000US40027,19646,-1,7672,-1
2146,05000US40029,1271,-1,626,-1
2147,05000US40031,11147,-1,4408,-1
2148,05000US40033,989,-1,488,-1
2149,05000US40035,2502,-1,1165,-1
2150,05000US40037,8655,-1,3792,-1
2151,05000US40039,2538,-1,1058,-1
2152,05000US40041,5647,-1,3223,-1
2153,05000US40043,1134,-1,597,-1
2154,05000US40045,1030,-1,548,-1
2155,05000US40047,5767,-1,2425,-1
2156,05000US40049,3905,-1,1882,-1
2157,05000US40051,6586,-1,2919,-1
2158,05000US40053,1149,-1,595,-1
2159,05000US40055,801,-1,308,-1
2160,05000US40057,549,-1,270,-1
2161,05000US40059,599,-1,316,-1
2162,05000US40061,2247,-1,1128,-1
2163,05000US40063,2769,-1,1327,-1
2164,05000US40065,2839,-1,1292,-1
2165,05000US40067,1454,-1,826,-1
2166,05000US40069,2086,-1,1014,-1
2167,05000US40071,8340,-1,3862,-1
2168,05000US40073,1688,-1,729,-1
2169,05000US40075,1397,-1,779,-1
2170,05000US40077,1788,-1,818,-1
2171,05000US40079,7648,-1,3533,-1
2172,05000US40081,5214,-1,2368,-1
2173,05000US40083,3983,-1,1638,-1
2174,05000US40085,1512,-1,790,-1
2175,05000US40087,3450,-1,1487,-1
2176,05000US40089,5000,-1,2336,-1
2177,05000US40091,2511,-1,1519,-1
2178,05000US40093,1392,-1,666,-1
2179,05000US40095,1708,-1,1005,-1
2180,05000US40097,4983,-1,2422,-1
2181,05000US40099,1357,-1,626,-1
2182,05000US40101,7797,-1,3438,-1
2183,05000US40103,1710,-1,775,-1
2184,05000US40105,1692,-1,788,-1
2185,05000US40107,2393,-1,1157,-1
2186,05000US40109,59172,-1,26034,-1
2187,05000US40111,5118,-1,2311,-1
2188,05000US40113,6013,-1,2791,-1
2189,05000US40115,8591,-1,3927,-1
2190,05000US40117,2835,-1,1356,-1
2191,05000US40119,6949,-1,2657,-1
2192,05000US40121,6731,-1,3148,-1
2193,05000US40123,5036,-1,2169,-1
2194,05000US40125,9469,-1,4009,-1
2195,05000US40127,2277,-1,1243,-1
2196,05000US40129,854,-1,475,-1
2197,05000US40131,10045,-1,4060,-1
2198,05000US40133,4755,-1,2279,-1
2199,05000US40135,4907,-1,2287,-1
2200,05000US40137,4879,-1,2289,-1
2201,05000US40139,2399,-1,995,-1
2202,05000US40141,1219,-1,596,-1
2203,05000US40143,57836,-1,25810,-1
2204,05000US40145,7466,-1,3129,-1
2205,05000US40147,4970,-1,2263,-1
2206,05000US40149,2141,-1,1001,-1
2207,05000US40151,1214,-1,552,-1
2208,05000US40153,2018,-1,889,-1
2209,05000US41001,2098,-1,1105,-1
2210,05000US41003,7210,-1,2874,-1
2211,05000US41005,26302,-1,10674,-1
2212,05000US41007,3436,-1,1824,-1
2213,05000US41009,4374,-1,1844,-1
2214,05000US41011,4642,-1,2177,-1
2215,05000US41013,1489,-1,670,-1
2216,05000US41015,1467,-1,778,-1
2217,05000US41017,9008,-1,4291,-1
2218,05000US41019,8384,-1,3767,-1
2219,05000US41021,430,-1,236,-1
2220,05000US41023,1483,-1,835,-1
2221,05000US41025,1031,-1,494,-1
2222,05000US41027,1656,-1,663,-1
2223,05000US41029,13344,-1,5867,-1
2224,05000US41031,2076,-1,909,-1
2225,05000US41033,5388,-1,2427,-1
2226,05000US41035,5571,-1,2534,-1
2227,05000US41037,916,-1,489,-1
2228,05000US41039,27824,-1,12116,-1
2229,05000US41041,4483,-1,2524,-1
2230,05000US41043,8924,-1,3734,-1
2231,05000US41045,4018,-1,1513,-1
2232,05000US41047,23009,-1,8627,-1
2233,05000US41049,1447,-1,572,-1
2234,05000US41051,55020,-1,23486,-1
2235,05000US41053,5582,-1,2161,-1
2236,05000US41055,670,-1,323,-1
2237,05000US41057,2568,-1,1721,-1
2238,05000US41059,6943,-1,2663,-1
2239,05000US41061,3589,-1,1511,-1
2240,05000US41063,1132,-1,631,-1
2241,05000US41065,2926,-1,1306,-1
2242,05000US41067,36455,-1,14341,-1
2243,05000US41069,493,-1,300,-1
2244,05000US41071,8090,-1,2882,-1
2245,05000US42001,12807,-1,4974,-1
2246,05000US42003,111431,-1,51078,-1
2247,05000US42005,11833,-1,5527,-1
2248,05000US42007,19101,-1,8540,-1
2249,05000US42009,10484,-1,4857,-1
2250,05000US42011,38313,-1,14932,-1
2251,05000US42013,13499,-1,5724,-1
2252,05000US42015,12003,-1,5825,-1
2253,05000US42017,51744,-1,20117,-1
2254,05000US42019,22822,-1,9443,-1
2255,05000US42021,22190,-1,9603,-1
2256,05000US42023,1177,-1,1212,-1
2257,05000US42025,5914,-1,2871,-1
2258,05000US42027,15788,-1,6042,-1
2259,05000US42029,45226,-1,16741,-1
2260,05000US42031,8833,-1,4207,-1
2261,05000US42033,13374,-1,6236,-1
2262,05000US42035,7834,-1,3915,-1
2263,05000US42037,10986,-1,4770,-1
2264,05000US42039,16879,-1,7679,-1
2265,05000US42041,21648,-1,8340,-1
2266,05000US42043,23328,-1,10179,-1
2267,05000US42045,48566,-1,18583,-1
2268,05000US42047,3824,-1,2387,-1
2269,05000US42049,27942,-1,11203,-1
2270,05000US42051,14780,-1,6629,-1
2271,05000US42053,1527,-1,2387,-1
2272,05000US42055,12212,-1,5034,-1
2273,05000US42057,3914,-1,1800,-1
2274,05000US42059,6550,-1,2782,-1
2275,05000US42061,10814,-1,5085,-1
2276,05000US42063,12903,-1,5378,-1
2277,05000US42065,9802,-1,4917,-1
2278,05000US42067,4613,-1,2104,-1
2279,05000US42069,22129,-1,9559,-1
2280,05000US42071,41850,-1,15659,-1
2281,05000US42073,11537,-1,4957,-1
2282,05000US42075,12543,-1,5024,-1
2283,05000US42077,26673,-1,10588,-1
2284,05000US42079,34534,-1,15186,-1
2285,05000US42081,17687,-1,7787,-1
2286,05000US42083,7364,-1,3607,-1
2287,05000US42085,17124,-1,7055,-1
2288,05000US42087,5471,-1,2324,-1
2289,05000US42089,9414,-1,4310,-1
2290,05000US42091,71505,-1,27905,-1
2291,05000US42093,3340,-1,1341,-1
2292,05000US42095,25642,-1,9980,-1
2293,05000US42097,12470,-1,5404,-1
2294,05000US42099,8950,-1,3814,-1
2295,05000US42101,93505,-1,42116,-1
2296,05000US42103,4703,-1,2932,-1
2297,05000US42105,5076,-1,3799,-1
2298,05000US42107,21024,-1,9139,-1
2299,05000US42109,7449,-1,2907,-1
2300,05000US42111,13882,-1,6667,-1
2301,05000US42113,1590,-1,1864,-1
2302,05000US42115,9066,-1,4812,-1
2303,05000US42117,9182,-1,4591,-1
2304,05000US42119,5633,-1,1994,-1
2305,05000US42121,9744,-1,4727,-1
2306,05000US42123,7280,-1,4282,-1
2307,05000US42125,24484,-1,10696,-1
2308,05000US42127,8058,-1,4370,-1
2309,05000US42129,35633,-1,15867,-1
2310,05000US42131,5968,-1,2814,-1
2311,05000US42133,38281,-1,15425,-1
2312,05000US44001,4283,-1,1614,-1
2313,05000US44003,11902,-1,5089,-1
2314,05000US44005,6511,-1,2915,-1
2315,05000US44007,44712,-1,17887,-1
2316,05000US44009,9741,-1,4344,-1
2317,05000US45001,2219,-1,992,-1
2318,05000US45003,10852,-1,4800,-1
2319,05000US45005,874,-1,376,-1
2320,05000US45007,12642,-1,5448,-1
2321,05000US45009,1172,-1,484,-1
2322,05000US45011,1892,-1,918,-1
2323,05000US45013,10512,-1,5529,-1
2324,05000US45015,11738,-1,4832,-1
2325,05000US45017,1227,-1,581,-1
2326,05000US45019,24516,-1,11607,-1
2327,05000US45021,3860,-1,1668,-1
2328,05000US45023,3094,-1,1368,-1
2329,05000US45025,3554,-1,1684,-1
2330,05000US45027,3201,-1,1476,-1
2331,05000US45029,2679,-1,1569,-1
2332,05000US45031,4921,-1,2116,-1
2333,05000US45033,2587,-1,1120,-1
2334,05000US45035,8786,-1,3474,-1
2335,05000US45037,2120,-1,835,-1
2336,05000US45039,1574,-1,768,-1
2337,05000US45041,10383,-1,4292,-1
2338,05000US45043,3921,-1,2102,-1
2339,05000US45045,32222,-1,13564,-1
2340,05000US45047,4795,-1,2059,-1
2341,05000US45049,2020,-1,852,-1
2342,05000US45051,17522,-1,10296,-1
2343,05000US45053,1428,-1,585,-1
2344,05000US45055,4333,-1,1876,-1
2345,05000US45057,5201,-1,2224,-1
2346,05000US45059,4908,-1,2116,-1
2347,05000US45061,1719,-1,672,-1
2348,05000US45063,19661,-1,8401,-1
2349,05000US45065,1161,-1,549,-1
2350,05000US45067,2157,-1,1017,-1
2351,05000US45069,2789,-1,1130,-1
2352,05000US45071,3044,-1,1374,-1
2353,05000US45073,5154,-1,2485,-1
2354,05000US45075,7666,-1,3546,-1
2355,05000US45077,9405,-1,3726,-1
2356,05000US45079,27657,-1,10905,-1
2357,05000US45081,1514,-1,748,-1
2358,05000US45083,20176,-1,8347,-1
2359,05000US45085,7428,-1,3114,-1
2360,05000US45087,2688,-1,1270,-1
2361,05000US45089,2696,-1,1319,-1
2362,05000US45091,15353,-1,6188,-1
2363,05000US46003,883,-1,404,-1
2364,05000US46005,2069,-1,952,-1
2365,05000US46007,595,-1,225,-1
2366,05000US46009,1734,-1,694,-1
2367,05000US46011,3427,-1,1308,-1
2368,05000US46013,3950,-1,1631,-1
2369,05000US46015,961,-1,412,-1
2370,05000US46017,436,-1,139,-1
2371,05000US46019,828,-1,392,-1
2372,05000US46021,448,-1,269,-1
2373,05000US46023,1943,-1,950,-1
2374,05000US46025,903,-1,432,-1
2375,05000US46027,1499,-1,478,-1
2376,05000US46029,2879,-1,1186,-1
2377,05000US46031,1121,-1,460,-1
2378,05000US46033,980,-1,494,-1
2379,05000US46035,1789,-1,699,-1
2380,05000US46037,1175,-1,760,-1
2381,05000US46039,1045,-1,521,-1
2382,05000US46041,1098,-1,477,-1
2383,05000US46043,847,-1,377,-1
2384,05000US46045,913,-1,435,-1
2385,05000US46047,813,-1,445,-1
2386,05000US46049,566,-1,287,-1
2387,05000US46051,1138,-1,513,-1
2388,05000US46053,1172,-1,636,-1
2389,05000US46055,433,-1,221,-1
2390,05000US46057,1470,-1,638,-1
2391,05000US46059,797,-1,418,-1
2392,05000US46061,873,-1,350,-1
2393,05000US46063,412,-1,200,-1
2394,05000US46065,1542,-1,624,-1
2395,05000US46067,1647,-1,791,-1
2396,05000US46069,370,-1,180,-1
2397,05000US46071,437,-1,180,-1
2398,05000US46073,480,-1,244,-1
2399,05000US46075,231,-1,130,-1
2400,05000US46077,1424,-1,674,-1
2401,05000US46079,1477,-1,651,-1
2402,05000US46081,2306,-1,1045,-1
2403,05000US46083,4248,-1,1607,-1
2404,05000US46085,934,-1,369,-1
2405,05000US46087,1487,-1,638,-1
2406,05000US46089,547,-1,290,-1
2407,05000US46091,924,-1,506,-1
2408,05000US46093,2232,-1,871,-1
2409,05000US46095,430,-1,177,-1
2410,05000US46097,561,-1,280,-1
2411,05000US46099,14664,-1,5725,-1
2412,05000US46101,1300,-1,541,-1
2413,05000US46103,8152,-1,3459,-1
2414,05000US46105,816,-1,433,-1
2415,05000US46107,684,-1,388,-1
2416,05000US46109,2058,-1,1071,-1
2417,05000US46111,694,-1,330,-1
2418,05000US46113,1252,-1,353,-1
2419,05000US46115,1683,-1,760,-1
2420,05000US46117,343,-1,149,-1
2421,05000US46119,381,-1,194,-1
2422,05000US46121,1203,-1,411,-1
2423,05000US46123,739,-1,355,-1
2424,05000US46125,2289,-1,1039,-1
2425,05000US46127,2189,-1,968,-1
2426,05000US46129,819,-1,442,-1
2427,05000US46135,2218,-1,871,-1
2428,05000US46137,800,-1,294,-1
2429,05000US47001,5741,-1,2579,-1
2430,05000US47003,3117,-1,1257,-1
2431,05000US47005,1592,-1,808,-1
2432,05000US47007,1285,-1,496,-1
2433,05000US47009,8612,-1,3816,-1
2434,05000US47011,6395,-1,2593,-1
2435,05000US47013,3409,-1,1622,-1
2436,05000US47015,1373,-1,589,-1
2437,05000US47017,3074,-1,1405,-1
2438,05000US47019,5102,-1,2308,-1
2439,05000US47021,3135,-1,1235,-1
2440,05000US47023,1300,-1,494,-1
2441,05000US47025,2663,-1,1228,-1
2442,05000US47027,711,-1,374,-1
2443,05000US47029,2475,-1,1151,-1
2444,05000US47031,3435,-1,1479,-1
2445,05000US47033,1870,-1,842,-1
2446,05000US47035,3945,-1,1884,-1
2447,05000US47037,44338,-1,19481,-1
2448,05000US47039,1207,-1,621,-1
2449,05000US47041,1680,-1,788,-1
2450,05000US47043,3866,-1,1582,-1
2451,05000US47045,2526,-1,1058,-1
2452,05000US47047,3815,-1,1599,-1
2453,05000US47049,1481,-1,731,-1
2454,05000US47051,3571,-1,1541,-1
2455,05000US47053,4384,-1,1905,-1
2456,05000US47055,2965,-1,1302,-1
2457,05000US47057,2240,-1,1027,-1
2458,05000US47059,5499,-1,2309,-1
2459,05000US47061,1913,-1,911,-1
2460,05000US47063,3869,-1,1638,-1
2461,05000US47065,23842,-1,10250,-1
2462,05000US47067,759,-1,400,-1
2463,05000US47069,2777,-1,1109,-1
2464,05000US47071,2201,-1,1126,-1
2465,05000US47073,4170,-1,1953,-1
2466,05000US47075,1433,-1,686,-1
2467,05000US47077,2184,-1,982,-1
2468,05000US47079,2805,-1,1331,-1
2469,05000US47081,1912,-1,717,-1
2470,05000US47083,1171,-1,551,-1
2471,05000US47085,1936,-1,887,-1
2472,05000US47087,1166,-1,589,-1
2473,05000US47089,4057,-1,1778,-1
2474,05000US47091,1520,-1,627,-1
2475,05000US47093,30050,-1,13191,-1
2476,05000US47095,1273,-1,377,-1
2477,05000US47097,2658,-1,975,-1
2478,05000US47099,4092,-1,1750,-1
2479,05000US47101,773,-1,326,-1
2480,05000US47103,2746,-1,1223,-1
2481,05000US47105,3572,-1,1553,-1
2482,05000US47107,3709,-1,1615,-1
2483,05000US47109,3054,-1,1438,-1
2484,05000US47111,1589,-1,679,-1
2485,05000US47113,7693,-1,3272,-1
2486,05000US47115,2752,-1,1249,-1
2487,05000US47117,2620,-1,1088,-1
2488,05000US47119,5168,-1,2146,-1
2489,05000US47121,1059,-1,479,-1
2490,05000US47123,3115,-1,1371,-1
2491,05000US47125,11346,-1,4393,-1
2492,05000US47127,561,-1,242,-1
2493,05000US47129,2375,-1,858,-1
2494,05000US47131,3764,-1,1694,-1
2495,05000US47133,1886,-1,831,-1
2496,05000US47135,891,-1,493,-1
2497,05000US47137,532,-1,264,-1
2498,05000US47139,1661,-1,790,-1
2499,05000US47141,5507,-1,2269,-1
2500,05000US47143,2200,-1,920,-1
2501,05000US47145,3433,-1,1550,-1
2502,05000US47147,5403,-1,2121,-1
2503,05000US47149,15913,-1,6021,-1
2504,05000US47151,1740,-1,773,-1
2505,05000US47153,896,-1,415,-1
2506,05000US47155,5090,-1,2733,-1
2507,05000US47157,58620,-1,25715,-1
2508,05000US47159,2171,-1,946,-1
2509,05000US47161,1323,-1,633,-1
2510,05000US47163,12198,-1,5443,-1
2511,05000US47165,11082,-1,4486,-1
2512,05000US47167,4736,-1,1847,-1
2513,05000US47169,566,-1,235,-1
2514,05000US47171,1333,-1,616,-1
2515,05000US47173,1778,-1,796,-1
2516,05000US47175,795,-1,384,-1
2517,05000US47177,3118,-1,1394,-1
2518,05000US47179,7620,-1,3248,-1
2519,05000US47181,1899,-1,710,-1
2520,05000US47183,3360,-1,1410,-1
2521,05000US47185,2070,-1,916,-1
2522,05000US47187,12945,-1,4719,-1
2523,05000US47189,7738,-1,3064,-1
2524,05000US48001,5230,-1,1737,-1
2525,05000US48003,1004,-1,407,-1
2526,05000US48005,5464,-1,2205,-1
2527,05000US48007,1462,-1,842,-1
2528,05000US48009,1570,-1,700,-1
2529,05000US48011,344,-1,171,-1
2530,05000US48013,2731,-1,1046,-1
2531,05000US48015,2178,-1,972,-1
2532,05000US48017,371,-1,156,-1
2533,05000US48019,1388,-1,822,-1
2534,05000US48021,3816,-1,1508,-1
2535,05000US48023,303,-1,200,-1
2536,05000US48025,2918,-1,797,-1
2537,05000US48027,19192,-1,8043,-1
2538,05000US48029,109421,-1,41819,-1
2539,05000US48031,958,-1,475,-1
2540,05000US48033,177,-1,99,-1
2541,05000US48035,2739,-1,1406,-1
2542,05000US48037,7193,-1,2889,-1
2543,05000US48039,20271,-1,7580,-1
2544,05000US48041,12806,-1,4648,-1
2545,05000US48043,815,-1,520,-1
2546,05000US48045,381,-1,240,-1
2547,05000US48047,486,-1,224,-1
2548,05000US48049,3934,-1,1863,-1
2549,05000US48051,1379,-1,715,-1
2550,05000US48053,2893,-1,1352,-1
2551,05000US48055,2973,-1,1084,-1
2552,05000US48057,1535,-1,804,-1
2553,05000US48059,1499,-1,741,-1
2554,05000US48061,27038,-1,9676,-1
2555,05000US48063,928,-1,407,-1
2556,05000US48065,883,-1,415,-1
2557,05000US48067,3080,-1,1510,-1
2558,05000US48069,913,-1,381,-1
2559,05000US48071,2474,-1,992,-1
2560,05000US48073,4278,-1,1724,-1
2561,05000US48075,564,-1,168,-1
2562,05000US48077,1677,-1,840,-1
2563,05000US48079,727,-1,303,-1
2564,05000US48081,537,-1,397,-1
2565,05000US48083,1010,-1,675,-1
2566,05000US48085,50593,-1,19125,-1
2567,05000US48087,474,-1,233,-1
2568,05000US48089,1545,-1,749,-1
2569,05000US48091,6831,-1,2836,-1
2570,05000US48093,1562,-1,817,-1
2571,05000US48095,645,-1,313,-1
2572,05000US48097,3960,-1,1681,-1
2573,05000US48099,6648,-1,2091,-1
2574,05000US48101,353,-1,195,-1
2575,05000US48103,531,-1,197,-1
2576,05000US48105,219,-1,98,-1
2577,05000US48107,1223,-1,537,-1
2578,05000US48109,232,-1,116,-1
2579,05000US48111,649,-1,279,-1
2580,05000US48113,151561,-1,61122,-1
2581,05000US48115,1364,-1,483,-1
2582,05000US48117,1529,-1,576,-1
2583,05000US48119,694,-1,339,-1
2584,05000US48121,44798,-1,16934,-1
2585,05000US48123,2082,-1,949,-1
2586,05000US48125,507,-1,313,-1
2587,05000US48127,589,-1,265,-1
2588,05000US48129,656,-1,436,-1
2589,05000US48131,935,-1,419,-1
2590,05000US48133,1602,-1,899,-1
2591,05000US48135,8848,-1,3403,-1
2592,05000US48137,224,-1,208,-1
2593,05000US48139,11174,-1,4045,-1
2594,05000US48141,50939,-1,17820,-1
2595,05000US48143,3103,-1,1378,-1
2596,05000US48145,2051,-1,934,-1
2597,05000US48147,4350,-1,1807,-1
2598,05000US48149,2370,-1,1260,-1
2599,05000US48151,817,-1,405,-1
2600,05000US48153,773,-1,344,-1
2601,05000US48155,200,-1,123,-1
2602,05000US48157,32848,-1,11170,-1
2603,05000US48159,774,-1,371,-1
2604,05000US48161,1819,-1,817,-1
2605,05000US48163,1181,-1,332,-1
2606,05000US48165,1098,-1,427,-1
2607,05000US48167,19183,-1,8756,-1
2608,05000US48169,685,-1,201,-1
2609,05000US48171,1840,-1,897,-1
2610,05000US48173,236,-1,112,-1
2611,05000US48175,784,-1,365,-1
2612,05000US48177,1915,-1,880,-1
2613,05000US48179,2257,-1,962,-1
2614,05000US48181,10187,-1,4340,-1
2615,05000US48183,8340,-1,3298,-1
2616,05000US48185,2274,-1,911,-1
2617,05000US48187,9477,-1,3521,-1
2618,05000US48189,3509,-1,1239,-1
2619,05000US48191,539,-1,334,-1
2620,05000US48193,912,-1,508,-1
2621,05000US48195,829,-1,361,-1
2622,05000US48197,455,-1,252,-1
2623,05000US48199,4261,-1,1737,-1
2624,05000US48201,229734,-1,91421,-1
2625,05000US48203,4520,-1,1873,-1
2626,05000US48205,806,-1,255,-1
2627,05000US48207,885,-1,517,-1
2628,05000US48209,10532,-1,3890,-1
2629,05000US48211,423,-1,197,-1
2630,05000US48213,7158,-1,3500,-1
2631,05000US48215,40548,-1,13484,-1
2632,05000US48217,5077,-1,2252,-1
2633,05000US48219,2765,-1,1127,-1
2634,05000US48221,3592,-1,1616,-1
2635,05000US48223,3734,-1,1586,-1
2636,05000US48225,2258,-1,1117,-1
2637,05000US48227,3468,-1,1211,-1
2638,05000US48229,518,-1,266,-1
2639,05000US48231,7519,-1,3188,-1
2640,05000US48233,2067,-1,1020,-1
2641,05000US48235,264,-1,133,-1
2642,05000US48237,1046,-1,450,-1
2643,05000US48239,1242,-1,568,-1
2644,05000US48241,2718,-1,1317,-1
2645,05000US48243,318,-1,226,-1
2646,05000US48245,18755,-1,7499,-1
2647,05000US48247,344,-1,172,-1
2648,05000US48249,2578,-1,1053,-1
2649,05000US48251,10625,-1,3911,-1
2650,05000US48253,2420,-1,738,-1
2651,05000US48255,1898,-1,693,-1
2652,05000US48257,8288,-1,3123,-1
2653,05000US48259,1992,-1,780,-1
2654,05000US48261,74,-1,74,-1
2655,05000US48263,279,-1,152,-1
2656,05000US48265,3506,-1,1582,-1
2657,05000US48267,453,-1,289,-1
2658,05000US48269,92,-1,52,-1
2659,05000US48271,339,-1,179,-1
2660,05000US48273,2027,-1,795,-1
2661,05000US48275,765,-1,408,-1
2662,05000US48277,4336,-1,1895,-1
2663,05000US48279,1667,-1,789,-1
2664,05000US48281,1663,-1,748,-1
2665,05000US48283,527,-1,186,-1
2666,05000US48285,2452,-1,1258,-1
2667,05000US48287,1439,-1,668,-1
2668,05000US48289,1681,-1,913,-1
2669,05000US48291,5637,-1,2042,-1
2670,05000US48293,2495,-1,1089,-1
2671,05000US48295,977,-1,455,-1
2672,05000US48297,1132,-1,550,-1
2673,05000US48299,1504,-1,1067,-1
2674,05000US48301,22,-1,21,-1
2675,05000US48303,19096,-1,7708,-1
2676,05000US48305,1064,-1,475,-1
2677,05000US48307,729,-1,451,-1
2678,05000US48309,18569,-1,7444,-1
2679,05000US48311,84,-1,75,-1
2680,05000US48313,1451,-1,523,-1
2681,05000US48315,910,-1,505,-1
2682,05000US48317,523,-1,226,-1
2683,05000US48319,352,-1,247,-1
2684,05000US48321,2130,-1,1133,-1
2685,05000US48323,3365,-1,1147,-1
2686,05000US48325,3381,-1,1226,-1
2687,05000US48327,271,-1,188,-1
2688,05000US48329,8464,-1,3333,-1
2689,05000US48331,2301,-1,1078,-1
2690,05000US48333,900,-1,539,-1
2691,05000US48335,1074,-1,435,-1
2692,05000US48337,2103,-1,1091,-1
2693,05000US48339,25368,-1,9932,-1
2694,05000US48341,1655,-1,645,-1
2695,05000US48343,1323,-1,646,-1
2696,05000US48345,240,-1,174,-1
2697,05000US48347,5703,-1,2374,-1
2698,05000US48349,5349,-1,2199,-1
2699,05000US48351,1034,-1,584,-1
2700,05000US48353,1603,-1,790,-1
2701,05000US48355,21534,-1,8724,-1
2702,05000US48357,812,-1,323,-1
2703,05000US48359,413,-1,206,-1
2704,05000US48361,5957,-1,2570,-1
2705,05000US48363,2680,-1,1513,-1
2706,05000US48365,1953,-1,900,-1
2707,05000US48367,9183,-1,3521,-1
2708,05000US48369,1298,-1,525,-1
2709,05000US48371,1501,-1,541,-1
2710,05000US48373,3885,-1,1737,-1
2711,05000US48375,9736,-1,3899,-1
2712,05000US48377,430,-1,272,-1
2713,05000US48379,1118,-1,557,-1
2714,05000US48381,9503,-1,3967,-1
2715,05000US48383,383,-1,149,-1
2716,05000US48385,374,-1,341,-1
2717,05000US48387,1616,-1,848,-1
2718,05000US48389,1383,-1,539,-1
2719,05000US48391,1047,-1,500,-1
2720,05000US48393,230,-1,107,-1
2721,05000US48395,1444,-1,804,-1
2722,05000US48397,4668,-1,1662,-1
2723,05000US48399,1202,-1,606,-1
2724,05000US48401,5259,-1,2065,-1
2725,05000US48403,868,-1,612,-1
2726,05000US48405,626,-1,416,-1
2727,05000US48407,1486,-1,754,-1
2728,05000US48409,5332,-1,2219,-1
2729,05000US48411,708,-1,435,-1
2730,05000US48413,398,-1,188,-1
2731,05000US48415,1468,-1,555,-1
2732,05000US48417,585,-1,279,-1
2733,05000US48419,2206,-1,1036,-1
2734,05000US48421,638,-1,276,-1
2735,05000US48423,13874,-1,5631,-1
2736,05000US48425,608,-1,238,-1
2737,05000US48427,3949,-1,1431,-1
2738,05000US48429,904,-1,403,-1
2739,05000US48431,211,-1,96,-1
2740,05000US48433,279,-1,175,-1
2741,05000US48435,438,-1,201,-1
2742,05000US48437,958,-1,408,-1
2743,05000US48439,114413,-1,45183,-1
2744,05000US48441,10399,-1,4262,-1
2745,05000US48443,115,-1,124,-1
2746,05000US48445,1118,-1,436,-1
2747,05000US48447,399,-1,237,-1
2748,05000US48449,2989,-1,1151,-1
2749,05000US48451,7908,-1,3160,-1
2750,05000US48453,66905,-1,28430,-1
2751,05000US48455,1223,-1,828,-1
2752,05000US48457,1957,-1,878,-1
2753,05000US48459,3320,-1,1416,-1
2754,05000US48461,599,-1,260,-1
2755,05000US48463,1672,-1,760,-1
2756,05000US48465,3065,-1,1251,-1
2757,05000US48467,4756,-1,2083,-1
2758,05000US48469,6259,-1,2528,-1
2759,05000US48471,5689,-1,1379,-1
2760,05000US48473,3040,-1,1111,-1
2761,05000US48475,1286,-1,584,-1
2762,05000US48477,2107,-1,874,-1
2763,05000US48479,16669,-1,5071,-1
2764,05000US48481,2866,-1,1255,-1
2765,05000US48483,963,-1,436,-1
2766,05000US48485,10612,-1,4148,-1
2767,05000US48487,1145,-1,508,-1
2768,05000US48489,1926,-1,681,-1
2769,05000US48491,26742,-1,10390,-1
2770,05000US48493,3515,-1,1363,-1
2771,05000US48495,845,-1,345,-1
2772,05000US48497,5403,-1,2266,-1
2773,05000US48499,3641,-1,1723,-1
2774,05000US48501,646,-1,277,-1
2775,05000US48503,1327,-1,618,-1
2776,05000US48505,626,-1,281,-1
2777,05000US48507,828,-1,335,-1
2778,05000US49001,753,-1,323,-1
2779,05000US49003,6565,-1,2281,-1
2780,05000US49005,12789,-1,4072,-1
2781,05000US49007,2475,-1,1069,-1
2782,05000US49009,185,-1,239,-1
